District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Pathanamthitta,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,1018,1193,1174,1132,1124,959,900,978,991,946,945,909,12269
Pathanamthitta,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,1131,1203,1214,1154,1198,1076,1169,1160,995,1153,1187,1071,13711
Pathanamthitta,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,26,49,40,54,39,23,31,36,26,44,26,13,407
Pathanamthitta,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,0,5,0,0,1,0,0,1,0,2,0,1,10
Pathanamthitta,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,203,269,312,256,202,167,274,205,302,221,259,458,3128
Pathanamthitta,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,0,1,3,0,0,0,0,0,2,1,1,2,10
Pathanamthitta,1.8,Number of pregnancy test kits used at SC level,TOTAL,753,712,1006,873,920,1169,1205,1268,1271,1137,1066,1050,12430
Pathanamthitta,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,0,0,0,0,0,0,1,1,0,1,0,1,4
Pathanamthitta,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,1,1,2,1,1,2,2,0,1,1,5,2,19
Pathanamthitta,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,1,1,2,1,1,2,3,1,1,2,5,3,23
Pathanamthitta,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,1,1,2,1,1,1,3,1,1,2,5,3,22
Pathanamthitta,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,0,0,0,0,0,0,1,0,0,0,4,0,5
Pathanamthitta,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,400,421,364,345,328,414,463,428,365,383,274,348,4533
Pathanamthitta,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,166,301,435,222,232,165,91,230,527,314,265,465,3413
Pathanamthitta,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,58,49,81,49,48,33,115,39,33,31,36,25,597
Pathanamthitta,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,886,971,886,847,839,898,951,933,865,870,800,803,10549
Pathanamthitta,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pathanamthitta,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pathanamthitta,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pathanamthitta,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,6,0,4,0,0,0,1,3,1,2,3,1,21
Pathanamthitta,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,167,176,146,164,165,153,237,185,179,173,131,179,2055
Pathanamthitta,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pathanamthitta,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,173,176,150,164,165,153,238,188,180,175,134,180,2076
Pathanamthitta,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,526,600,516,550,533,552,576,566,572,478,455,495,6419
Pathanamthitta,4.1.1.a,Number of male live births,TOTAL,659,722,632,634,589,663,720,666,616,644,540,626,7711
Pathanamthitta,4.1.1.b,Number of female live births,TOTAL,635,684,633,573,596,664,723,710,627,631,545,543,7564
Pathanamthitta,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,1294,1406,1265,1207,1185,1327,1443,1376,1243,1275,1085,1169,15275
Pathanamthitta,4.1.2,Number of still births,TOTAL,3,4,10,2,3,3,1,4,2,2,5,2,41
Pathanamthitta,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,40,87,41,93,95,68,59,60,72,54,92,63,824
Pathanamthitta,4.2.1,Number of Newborns weighed at birth,TOTAL,1294,1406,1265,1207,1185,1327,1443,1376,1242,1275,1085,1169,15274
Pathanamthitta,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,125,190,170,134,195,187,187,172,152,152,125,136,1925
Pathanamthitta,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,1290,1397,1190,1198,1170,1323,1431,1366,1238,1274,1084,1168,15129
Pathanamthitta,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,0,0,0,0,0,0,0,0,1,0,0,0,1
Pathanamthitta,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,74,68,79,69,93,76,127,124,62,68,49,107,996
Pathanamthitta,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pathanamthitta,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,74,68,79,69,93,76,127,124,63,68,49,107,997
Pathanamthitta,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,164,175,174,229,23,145,0,141,164,138,140,142,1635
Pathanamthitta,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,145,202,172,166,163,145,153,179,169,167,142,142,1945
Pathanamthitta,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,1,2,1,0,0,0,0,0,0,2,0,0,6
Pathanamthitta,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,177,157,100,253,129,170,262,227,180,178,154,138,2125
Pathanamthitta,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,23,27,33,14,12,3,10,28,25,28,12,11,226
Pathanamthitta,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,1287,1396,1250,1192,1209,1313,1417,1380,1231,1255,1079,1160,15169
Pathanamthitta,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,1998,2325,2047,1971,1972,2296,2269,2433,2132,2183,1840,1963,25429
Pathanamthitta,6.3,PNC maternal complications attended,TOTAL,0,0,0,3,0,0,0,0,4,4,0,2,13
Pathanamthitta,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,21,17,12,13,21,17,16,18,17,23,18,25,218
Pathanamthitta,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,0,0,9,2,0,0,0,0,0,0,2,10,23
Pathanamthitta,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,21,17,21,15,21,17,16,18,17,23,20,35,241
Pathanamthitta,7.2,Number of MTPs conducted at Private Facilities,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,181,193,258,226,220,211,191,275,237,312,251,222,2777
Pathanamthitta,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,221,216,262,233,246,222,230,388,297,390,288,287,3280
Pathanamthitta,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,402,409,520,459,466,433,421,663,534,702,539,509,6057
Pathanamthitta,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,0,26,17,0,1,0,0,0,0,0,0,7,51
Pathanamthitta,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,0,0,0,0,0,0,0,4,0,0,0,0,4
Pathanamthitta,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,3,3,3,1,1,0,0,3,0,1,0,0,15
Pathanamthitta,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pathanamthitta,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,3,3,3,1,1,0,0,7,0,1,0,0,19
Pathanamthitta,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,19,0,0,0,0,0,0,0,0,0,0,0,19
Pathanamthitta,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,0,32,0,0,0,0,0,15,0,0,0,0,47
Pathanamthitta,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,55,76,22,19,20,18,11,16,12,11,14,17,291
Pathanamthitta,9.2.1.d,Number of Laparoscopic sterilizations conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pathanamthitta,9.2.1.e,"Total Number of Laparoscopic sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.2.1.a to 9.2.1.d)",TOTAL,55,108,22,19,20,18,11,31,12,11,14,17,338
Pathanamthitta,9.2.2,Number of Laparoscopic sterilizations conducted at Private facilities,TOTAL,15,19,22,30,50,18,13,14,16,31,22,17,267
Pathanamthitta,9.3.1.a,Number of Mini-lap sterilizations conducted at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,9.3.1.b,Number of Mini-lap sterilizations conducted at CHCs,TOTAL,0,0,0,0,0,0,3,0,0,1,0,0,4
Pathanamthitta,9.3.1.c,Number of Mini-lap sterilizations conducted at SDHs or DHs,TOTAL,6,14,1,2,4,2,3,1,4,3,0,4,44
Pathanamthitta,9.3.1.d,Number of Mini-lap sterilizations conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pathanamthitta,9.3.1.e,"Total Number of Mini-lap sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.3.1.a to 9.3.1.d)",TOTAL,6,14,1,2,4,2,6,1,4,4,0,4,48
Pathanamthitta,9.3.2,Number of Mini-lap sterilizations conducted at Private facilities,TOTAL,5,2,5,2,5,0,3,0,1,1,5,2,31
Pathanamthitta,9.4.1.a,Number of Post-Partum sterilizations conducted at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,9.4.1.b,Number of Post-Partum sterilizations conducted at CHCs,TOTAL,4,3,1,0,0,0,0,1,0,2,0,1,12
Pathanamthitta,9.4.1.c,Number of Post-Partum sterilizations conducted at SDHs or DHs,TOTAL,110,117,97,108,95,117,126,128,99,101,67,84,1249
Pathanamthitta,9.4.1.d,Number of Post-Partum sterilizations conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pathanamthitta,9.4.1.e,"Total Number of Post-Partum sterilizations conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.4.1.a to 9.4.1.d)",TOTAL,114,120,98,108,95,117,126,129,99,103,67,85,1261
Pathanamthitta,9.4.2,Number of Post-Partum sterilizations conducted at Private facilities,TOTAL,85,108,143,125,106,100,91,116,141,118,106,98,1337
Pathanamthitta,9.5.1.a,Number of IUCD Insertions conducted at SCs,TOTAL,27,29,27,31,17,21,12,13,16,6,23,12,234
Pathanamthitta,9.5.1.b,Number of IUCD Insertions conducted at PHCs,TOTAL,57,64,40,52,44,35,59,47,44,40,37,36,555
Pathanamthitta,9.5.1.c,Number of IUCD Insertions conducted at CHCs,TOTAL,23,32,33,16,36,20,29,31,30,24,22,20,316
Pathanamthitta,9.5.1.d,Number of IUCD Insertions conducted at SDHs or DHs,TOTAL,28,42,31,35,39,34,52,40,28,41,30,51,451
Pathanamthitta,9.5.1.e,Number of IUCD Insertions conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pathanamthitta,9.5.1.f,"Total Number of IUCD Insertions conducted at Public facilities i.e. SC, PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.5.1.a to 9.5.1.e)",TOTAL,135,167,131,134,136,110,152,131,118,111,112,119,1556
Pathanamthitta,9.5.1A,"Out of above total, Post Partum (within 48 hours of delivery) IUCD insertions",TOTAL,57,35,45,42,41,40,51,59,44,52,25,38,529
Pathanamthitta,9.5.2,Number of IUCD Insertions conducted at Private facilities,TOTAL,24,17,25,21,16,19,14,22,18,23,19,12,230
Pathanamthitta,9.06,Number of IUCD removals,TOTAL,58,63,56,78,46,51,73,64,60,45,67,55,716
Pathanamthitta,9.07,Number of Oral Pills cycles distributed,TOTAL,8,6,2,2,5,7,16,17,185,332,398,348,1326
Pathanamthitta,9.08,Number of Condom pieces distributed,TOTAL,8766,14721,15228,13103,15308,16508,12811,11434,9577,8479,8715,8832,143482
Pathanamthitta,9.09,Number of Centchroman (weekly) pills given,TOTAL,0,1,0,30,0,0,60,60,0,0,0,0,151
Pathanamthitta,9.1,Number of Emergency Contraceptive Pills distributed,TOTAL,31,36,49,37,15,13,8,5,7,408,25,1,635
Pathanamthitta,9.11.1.a,Number of cases of complications following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,9.11.1.b,Number of cases of complications following female sterilization,TOTAL,0,0,0,0,1,0,0,0,0,0,0,1,2
Pathanamthitta,9.11.2.a,Number of failures following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,9.11.2.b,Number of failures following female sterilization,TOTAL,0,0,1,0,0,1,0,1,2,0,0,0,5
Pathanamthitta,9.11.3.a,Number of deaths following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,9.11.3.b,Number of deaths following female sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,9.12,Number of Institutions having NSV trained doctors,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Data for this item can not be cumulated
Pathanamthitta,10.1.01,Number of Infants (0 to 11 months old)received BCG immunisation,TOTAL,1335,1395,1276,1221,1199,1325,1471,1426,1252,1319,1116,1152,15487
Pathanamthitta,10.1.02,Number of Infants (0 to 11 months old) received DPT1 immunisation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,10.1.03,Number of Infants (0 to 11 months old) received DPT2 immunisation,TOTAL,0,0,0,0,0,1,0,0,0,0,0,0,1
Pathanamthitta,10.1.04,Number of Infants (0 to 11 months old) received DPT3 immunisation,TOTAL,0,0,0,0,0,0,1,0,0,0,0,0,1
Pathanamthitta,10.1.04A,Number of Infants (0 to 11 months old) received Pentavalent1 immunisation,TOTAL,1451,1516,1310,1424,1273,1269,1341,1642,1651,1450,1241,1287,16855
Pathanamthitta,10.1.04B,Number of Infants (0 to 11 months old) received Pentavalent2 immunisation,TOTAL,1239,1469,1356,1391,1372,1219,1232,1263,1438,1546,1295,1436,16256
Pathanamthitta,10.1.04C,Number of Infants (0 to 11 months old) received Pentavalent3 immunisation,TOTAL,1309,1262,1223,1393,1342,1310,1345,1182,1233,1395,1271,1470,15735
Pathanamthitta,10.1.05,Number of Infants (0 to 11 months old) received OPV 0 (Birth Dose),TOTAL,1335,1395,1276,1221,1200,1325,1471,1425,1252,1319,1116,1151,15486
Pathanamthitta,10.1.06,Number of Infants (0 to 11 months old) received OPV1 (First Dose),TOTAL,1451,1516,1310,1425,1273,1269,1341,1642,1651,1450,1241,1287,16856
Pathanamthitta,10.1.07,Number of Infants (0 to 11 months old) received OPV2 (Second Dose),TOTAL,1239,1469,1356,1391,1372,1220,1232,1263,1438,1546,1295,1436,16257
Pathanamthitta,10.1.08,Number of Infants (0 to 11 months old) received OPV3 (Third Dose),TOTAL,1309,1262,1223,1393,1342,1310,1346,1182,1233,1395,1271,1465,15731
Pathanamthitta,10.1.09A,Number of Infants (upto 48 hrs of age) received Hepatitis-B0 immunisation,TOTAL,1147,1162,1104,1064,1148,1280,1384,1229,1232,1273,1079,1154,14256
Pathanamthitta,10.1.09,Number of Infants (0 to 11 months old) received Hepatitis-B1 immunisation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,10.1.10,Number of Infants (0 to 11 months old) received Hepatitis-B2 immunisation,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,10.1.11,Number of Infants (0 to 11 months old) received Hepatitis-B3 immunisation,TOTAL,0,0,0,0,1,0,2,0,0,0,0,0,3
Pathanamthitta,10.1.12,Number of Infants (0 to 11 months old) received Measles immunisation (First Dose),TOTAL,1195,1235,1210,1280,1272,1291,1322,1137,1169,1417,1210,1343,15081
Pathanamthitta,10.1.12B,Number of Infants (more than 16 months old) received Measles immunisation (Second Dose),TOTAL,2,1,2,0,0,1,1,2,17,11,13,31,81
Pathanamthitta,10.1A,No. of Children aged 9 to 12 months who received JE 1st dose,TOTAL,3,3,0,0,0,0,0,0,0,0,0,0,6
Pathanamthitta,10.1.13.a,Total number of male children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,603,642,596,619,647,631,684,543,586,724,606,673,7554
Pathanamthitta,10.1.13.b,Total number of female children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,592,593,614,662,625,660,638,594,583,693,604,670,7528
Pathanamthitta,10.1.13.c,Total number of children (9 to 11 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month (sum of items 10.1.13.a and 10.1.13.b),TOTAL,1195,1235,1210,1281,1272,1291,1322,1137,1169,1417,1210,1343,15082
Pathanamthitta,10.2.1,Number of Infants (more than 16 months old) received DPT Booster dose,TOTAL,1396,1516,1246,1297,1170,1202,1311,1204,1229,1266,1056,1154,15047
Pathanamthitta,10.2.2,Number of Infants (more than 16 months old) received OPV Booster dose,TOTAL,1396,1516,1246,1297,1170,1202,1311,1204,1229,1266,1056,1155,15048
Pathanamthitta,10.2.3,"Number of Infants (more than 16 months old) received Measles, Mumps, Rubella (MMR) Vaccination",TOTAL,1210,1251,1195,1275,1274,1258,1278,806,688,893,835,884,12847
Pathanamthitta,10.3.1.a,Total number of male children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,0,2,0,3,2,16,1,2,4,3,17,6,56
Pathanamthitta,10.3.1.b,Total number of female children (12 to 23 months old) fully immunised (BCG+DPT123/Pentavalent123+OPV123+Measles) during the month,TOTAL,1,1,0,9,5,12,4,5,8,2,17,8,72
Pathanamthitta,10.3.1.c,Total number of children (12 to 23 months old) fully immunised (BCG+DPT123+OPV123/Pentavalent123+Measles) during the month (sum of items 10.3.1.a and 10.3.1.b),TOTAL,1,3,0,12,7,28,5,7,12,5,34,14,128
Pathanamthitta,10.3.2,Number of children (more than 5 years old) given DT5,TOTAL,1397,1776,917,850,879,1034,1329,935,1048,1165,849,850,13029
Pathanamthitta,10.3.3,Number of children (more than 10 years old) given TT10,TOTAL,1446,1932,919,1060,1351,1136,1666,1297,1193,1145,1082,640,14867
Pathanamthitta,10.3.4,Number of children (more than 16 years old) given TT16,TOTAL,1127,1181,771,1049,1877,1245,1622,1735,1031,993,1000,517,14148
Pathanamthitta,10.3.5.a,Number of cases of Abscess reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,1,0,0,0,1,1,3,0,0,0,0,0,6
Pathanamthitta,10.3.5.b,Number of cases of Death reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,10.3.5.c,Number of cases of other complications reported following immunisation [Adverse Event Following Immunisation (AEFI)],TOTAL,0,4,2,0,1,0,2,1,1,2,0,0,13
Pathanamthitta,10.4.1,Number of Immunisation sessions planned to be held during the month,TOTAL,593,547,565,595,587,561,620,586,625,576,582,600,7037
Pathanamthitta,10.4.2,Number of Immunisation sessions held during the month,TOTAL,593,547,565,595,587,561,620,585,625,576,582,600,7036
Pathanamthitta,10.4.3,Number of Immunisation sessions held during the month where ASHAs were present,TOTAL,541,489,505,518,501,486,511,487,514,468,492,527,6039
Pathanamthitta,10.5.1,Number of children (more than 16 months old) received Japanese Encephalitis (JE) vaccination,TOTAL,0,2,0,0,0,0,2,0,0,0,0,0,4
Pathanamthitta,11.1.1,Number of children (9 months to 5 years old) administered 1st dose of Vitamin A (Dose-1),TOTAL,941,958,900,963,853,823,721,702,596,716,579,587,9339
Pathanamthitta,11.1.2,Number of children (9 months to 5 years old) were administered 5th dose of Vitamin A (Dose-5),TOTAL,954,874,823,746,693,644,604,574,460,393,475,449,7689
Pathanamthitta,11.1.3,Number of children (9 months to 5 years old) administered 9th dose of Vitamin A (Dose-9),TOTAL,1071,1287,718,608,628,616,672,496,424,461,359,347,7687
Pathanamthitta,12.1,Number of cases of Diptheria reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,12.2,Number of cases of Pertusis reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,12.3,Number of cases of Tetanus neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,12.4,Number of cases of Tetanus other than neonatarum reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,12.5,Number of cases of Polio reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathanamthitta,12.6,Number of cases of Measles reported in children below 5 years of age,TOTAL,0,0,2,1,0,0,1,1,0,0,1,0,6
Pathanamthitta,12.7,Number of cases of Diarrhoea and Dehydration reported in children below 5 years of age,TOTAL,210,309,238,112,98,113,122,196,208,203,196,201,2206
Pathanamthitta,12.8,Number of cases of Malaria reported in children below 5 years of age,TOTAL,0,0,0,0,0,0,1,0,0,0,0,0,1
Pathanamthitta,12.9,Number of children below 5 years of age admitted with Respiratory Infections,TOTAL,933,1141,296,484,393,237,1188,1238,1277,1203,1225,398,10013
Pathanamthitta,13.1,Number of Patients operated for cataract,TOTAL,237,261,203,182,158,122,202,241,210,185,164,147,2312
Pathanamthitta,13.2,Number of Intraocular Lens(IOL) implantations,TOTAL,237,261,203,182,158,122,202,241,210,184,164,147,2311
Pathanamthitta,13.3,Number of School children detected with Refractive errors,TOTAL,532,0,381,493,575,112,299,172,269,939,346,157,4275
Pathanamthitta,13.4,Number of children provided free glasses,TOTAL,3,3,42,245,184,66,109,91,58,150,62,15,1028
Pathanamthitta,13.5,Number of eyes collected through eye donation,TOTAL,0,0,0,0,0,0,0,0,1,0,0,0,1
Pathanamthitta,13.6,Number of eyes utilised for corneal transplant,TOTAL,0,0,0,0,0,0,0,0,1,0,0,0,1
Pathanamthitta,14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,1,1,1,1,1,1,1,1,1,NA,NA,NA,Data for this item can not be cumulated
Pathanamthitta,14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,1,1,1,1,1,1,1,1,1,1,1,1,Data for this item can not be cumulated
Pathanamthitta,14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,819,832,819,759,823,824,826,820,807,818,826,843,Data for this item can not be cumulated
Pathanamthitta,14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,2,2,2,2,2,2,2,2,2,1,1,1,Data for this item can not be cumulated
Pathanamthitta,14.05,Number of RKS meetings held during the month,TOTAL,4,7,7,8,11,7,10,10,6,5,7,9,91
Pathanamthitta,14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,2,2,2,2,2,2,2,2,2,NA,NA,NA,Data for this item can not be cumulated
Pathanamthitta,14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,178,149,156,163,140,180,160,195,144,182,155,241,2043
Pathanamthitta,14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Data for this item can not be cumulated
Pathanamthitta,14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,10,10,10,10,10,10,10,10,10,10,10,10,Data for this item can not be cumulated
Pathanamthitta,14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,730,897,866,1355,1802,734,1061,942,941,987,765,848,11928
Pathanamthitta,14.10.1.a,Number of male patients admitted (Inpatients) during the month,2. Adults,4905,6386,3793,5579,4821,5011,3185,5093,6242,4716,4244,4659,58634
Pathanamthitta,14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,723,913,924,1151,1768,1062,1047,964,904,1350,862,906,12574
Pathanamthitta,14.10.1.b,Number of female patients (Inpatients) admitted during the month,2. Adults,7838,8226,4551,6114,4172,4564,3671,5351,7652,7240,7218,7136,73733
Pathanamthitta,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,1453,1810,1790,2506,3570,1796,2108,1906,1845,2337,1627,1754,24502
Pathanamthitta,14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),2. Adults,12743,14612,8344,11693,8993,9575,6856,10444,13894,11956,11462,11795,132367
Pathanamthitta,14.10.2.a,Number of death cases of Inpatient males,TOTAL,52,56,54,72,80,71,69,69,85,78,53,81,820
Pathanamthitta,14.10.2.b,Number of death cases of Inpatient females,TOTAL,39,45,49,47,54,32,33,55,42,53,34,39,522
Pathanamthitta,14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,91,101,103,119,134,103,102,124,127,131,87,120,1342
