District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Supaul,16.1.3,Stock position of TT vaccines,2. Stocks Received,500,3000,2500,329,329,0,1000,1000,1300,0,1400,500,11858
Supaul,16.1.3,Stock position of TT vaccines,3. Unusable Stock,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0
Supaul,16.1.3,Stock position of TT vaccines,4. Stock Distributed,1250,1950,1200,800,800,1750,1150,889,1450,900,1100,1150,14389
Supaul,16.1.3,Stock position of TT vaccines,5. Total Stock,1140,2190,3490,3969,3969,2219,2069,2180,2030,1130,1430,780,26596
Supaul,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,NA,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.1.4,Stock position of DT vaccines,2. Stocks Received,NA,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.1.4,Stock position of DT vaccines,3. Unusable Stock,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0
Supaul,16.1.4,Stock position of DT vaccines,4. Stock Distributed,NA,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.1.4,Stock position of DT vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,2750,2950,2650,3050,4050,3830,2330,1080,980,330,580,1030,25610
Supaul,16.1.5,Stock position of BCG vaccines,2. Stocks Received,1000,1000,1200,1500,330,0,0,1200,800,1200,1200,1200,10630
Supaul,16.1.5,Stock position of BCG vaccines,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.1.5,Stock position of BCG vaccines,4. Stock Distributed,800,1300,800,500,550,1500,1250,1300,1450,950,750,800,11950
Supaul,16.1.5,Stock position of BCG vaccines,5. Total Stock,2950,2650,3050,4050,3830,2330,1080,980,330,580,1030,1430,24290
Supaul,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,950,1838,938,1488,1710,3310,1410,1860,2310,910,1260,1207,19191
Supaul,16.1.6,Stock position of Measles vaccines,2. Stocks Received,4500,2000,3000,3750,3750,1000,2600,2500,1000,2100,2000,2100,30300
Supaul,16.1.6,Stock position of Measles vaccines,3. Unusable Stock,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0
Supaul,16.1.6,Stock position of Measles vaccines,4. Stock Distributed,2700,2900,2450,3528,2150,2900,2150,2050,2400,1750,2050,2350,29378
Supaul,16.1.6,Stock position of Measles vaccines,5. Total Stock,2750,938,1488,1710,3310,1410,1860,2310,910,1260,1210,957,20113
Supaul,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,NA,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.1.7,Stock position of JE vaccines,2. Stocks Received,NA,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.1.7,Stock position of JE vaccines,3. Unusable Stock,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0
Supaul,16.1.7,Stock position of JE vaccines,4. Stock Distributed,NA,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.1.7,Stock position of JE vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,60,630,1405,1905,2105,2805,2355,2005,1410,1610,1810,1510,19610
Supaul,16.1.8,Stock position of Hepatitis B vaccines,2. Stocks Received,1150,2000,1200,950,1000,0,0,0,650,650,0,0,7600
Supaul,16.1.8,Stock position of Hepatitis B vaccines,3. Unusable Stock,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0
Supaul,16.1.8,Stock position of Hepatitis B vaccines,4. Stock Distributed,580,1225,700,750,300,450,350,595,450,450,300,200,6350
Supaul,16.1.8,Stock position of Hepatitis B vaccines,5. Total Stock,630,1405,1905,2105,2805,2355,2005,1410,1610,1810,1510,1310,20860
Supaul,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.2,Stock Position of Condoms (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.2,Stock Position of Condoms (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.2,Stock Position of Condoms (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.2,Stock Position of Condoms (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.01,Stock Position of Oxytocin Injection,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.01,Stock Position of Oxytocin Injection,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.01,Stock Position of Oxytocin Injection,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.01,Stock Position of Oxytocin Injection,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.02,Stock Position of Gloves,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.02,Stock Position of Gloves,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.02,Stock Position of Gloves,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.02,Stock Position of Gloves,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.02,Stock Position of Gloves,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.03,Stock Position of MVA Syringes,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.03,Stock Position of MVA Syringes,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.03,Stock Position of MVA Syringes,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.03,Stock Position of MVA Syringes,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.04,Stock Position of Fluconazole Tablets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.04,Stock Position of Fluconazole Tablets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.04,Stock Position of Fluconazole Tablets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.04,Stock Position of Fluconazole Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.05,Stock Position of Blood Transfusion Sets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.05,Stock Position of Blood Transfusion Sets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.05,Stock Position of Blood Transfusion Sets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.05,Stock Position of Blood Transfusion Sets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.07,Stock Position of IFA Tablets,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.07,Stock Position of IFA Tablets,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.07,Stock Position of IFA Tablets,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.07,Stock Position of IFA Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.08,Stock Position of IFA Syrup (Paediatric),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.08,Stock Position of IFA Syrup (Paediatric),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.08,Stock Position of IFA Syrup (Paediatric),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.08,Stock Position of IFA Syrup (Paediatric),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.10,Stock Position of Vitamin A solution,2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.10,Stock Position of Vitamin A solution,3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.10,Stock Position of Vitamin A solution,4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.10,Stock Position of Vitamin A solution,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.11,Stock of ORS (New WHO formulation),2. Stocks Received,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.11,Stock of ORS (New WHO formulation),3. Unusable Stock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.11,Stock of ORS (New WHO formulation),4. Stock Distributed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,16.3.11,Stock of ORS (New WHO formulation),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Supaul,16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,6100,1600,21700,14600,8200,25400,27600,19300,27700,18500,12100,6200,189000
Supaul,16.4.1,Stock Position of 0.1 ml Syringes(AD),2. Stocks Received,0,25000,0,0,22000,10000,0,15000,0,0,0,15000,87000
Supaul,16.4.1,Stock Position of 0.1 ml Syringes(AD),3. Unusable Stock,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0
Supaul,16.4.1,Stock Position of 0.1 ml Syringes(AD),4. Stock Distributed,4500,4900,7100,6400,4800,7800,8400,6600,9200,6400,5900,5500,77500
Supaul,16.4.1,Stock Position of 0.1 ml Syringes(AD),5. Total Stock,1600,21700,14600,8200,25400,27600,19200,27700,18500,12100,6200,15700,198500
Supaul,16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,106800,60800,173600,124000,54400,183600,233200,194800,249200,183600,144000,89600,1797600
Supaul,16.4.2,Stock Position of 0.5 ml Syringes(AD),2. Stocks Received,0,180000,0,0,170000,100000,0,100000,0,0,0,100000,650000
Supaul,16.4.2,Stock Position of 0.5 ml Syringes(AD),3. Unusable Stock,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0
Supaul,16.4.2,Stock Position of 0.5 ml Syringes(AD),4. Stock Distributed,46000,67200,49600,69600,40800,50400,38400,45600,65600,39600,54400,61600,628800
Supaul,16.4.2,Stock Position of 0.5 ml Syringes(AD),5. Total Stock,60800,173600,124000,54400,183600,233200,194800,249200,183600,144000,89600,128000,1818800
Supaul,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,200,0,12400,7100,2900,14800,14800,10700,16700,12100,9300,6500,107500
Supaul,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),2. Stocks Received,0,16000,0,0,15000,5000,0,10000,0,0,0,10000,56000
Supaul,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),3. Unusable Stock,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0
Supaul,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),4. Stock Distributed,200,3600,5300,4200,3100,5000,4000,4000,4600,2800,2800,4100,43700
Supaul,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),5. Total Stock,0,12400,7100,2900,14800,14800,10800,16700,12100,9300,6500,12400,119800
Supaul,17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Supaul,17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,2. Between 1 week & 4 weeks of birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,2. Between 1 week & 4 weeks of birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2
Supaul,17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,2. Between 1 week & 4 weeks of birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,3. Total,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2
Supaul,17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",1. Up to 1 Weeks of Birth,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,3
Supaul,17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",2. Between 1 week & 4 weeks of birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.2.4,"Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being other than Sepsis, Asphyxia and LBW",3. Total,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,3
Supaul,17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,1. Between 1 month and 11 months,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,2. Between 1 year & 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Supaul,17.3.1,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Pneumonia,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
Supaul,17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,1. Between 1 month and 11 months,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,2. Between 1 year & 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.3.2,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Diarrhoea,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,1. Between 1 month and 11 months,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,2. Between 1 year & 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.3.3,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Fever related,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,1. Between 1 month and 11 months,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,2. Between 1 year & 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.3.4,Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being Measles,3. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",1. Between 1 month and 11 months,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
Supaul,17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",2. Between 1 year & 5 years,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2
Supaul,17.3.5,"Number of cases of Infant or Child deaths between 1 month to 5 years of age with the probable cause being other than Pneumonia, Diarrhoea, Fever related and Measles",3. Total,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,3
Supaul,17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.1,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Diarrhoeal diseases,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.2,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Tuberculosis,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
Supaul,17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.3,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Respiratory diseases including infections,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
Supaul,17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Supaul,17.4.4,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Malaria,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
